transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date
1624,53,207,15-03-2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,35470
1625,90,2610,9/9/17,TRUE,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,38482
1626,38,666,4/10/17,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,38573
1627,20,3156,31-01-2017,FALSE,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,40303
1628,9,466,22-05-2017,FALSE,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,38216
1629,78,2160,10/5/17,FALSE,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,37873
1630,91,1977,31-10-2017,FALSE,Approved,Solex,Standard,medium,medium,100.35,75.26,37874
1631,22,3292,4/3/17,TRUE,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,40670
1632,73,2684,17-11-2017,TRUE,Approved,Solex,Standard,medium,medium,1945.43,333.18,41922
1633,7,3169,9/5/17,FALSE,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,38693
1634,64,1103,6/2/17,FALSE,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,41047
1635,15,830,1/5/17,TRUE,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,38693
1636,0,966,17-12-2017,FALSE,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,42696
1637,35,2094,1/6/17,FALSE,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,34527
1638,13,901,26-07-2017,TRUE,Approved,Solex,Standard,medium,medium,1163.89,589.27,41345
1639,69,1867,8/4/17,FALSE,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,33879
1640,45,307,8/8/17,FALSE,Approved,Solex,Standard,medium,medium,441.49,84.99,34071
1641,69,98,11/8/17,FALSE,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,33879
1642,64,2740,29-08-2017,FALSE,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,34996
1643,90,2867,26-09-2017,FALSE,Approved,Solex,Standard,low,medium,945.04,507.58,35052
1644,11,433,11/5/17,TRUE,Cancelled,Giant Bicycles,Standard,high,medium,1274.93,764.96,39298
1645,23,450,9/10/17,FALSE,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,33552
1646,16,523,16-04-2017,TRUE,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,35378
1647,3,794,9/8/17,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,38573
1648,64,1866,5/10/17,FALSE,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,36668
1649,17,1756,25-08-2017,TRUE,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,34079
1650,36,2322,11/4/17,TRUE,Approved,Solex,Standard,low,medium,945.04,507.58,39526
1651,36,2438,1/2/17,FALSE,Approved,Solex,Standard,low,medium,945.04,507.58,35052
1652,76,1396,18-03-2017,TRUE,Approved,WeareA2B,Standard,low,medium,642.31,513.85,41922
1653,27,230,2/4/17,FALSE,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,34527
1654,0,1972,5/10/17,FALSE,Approved,,,,,571.27,,
1655,46,2757,15-06-2017,FALSE,Approved,Solex,Standard,low,medium,1289.85,74.51,39427
1656,49,58,23-06-2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,41064
1657,70,704,11/10/17,TRUE,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,42105
1658,95,1201,26-02-2017,FALSE,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,37874
1659,76,2869,29-04-2017,FALSE,Approved,WeareA2B,Standard,low,medium,642.31,513.85,41922
1660,40,2907,3/6/17,FALSE,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,37823
1661,61,1713,7/9/17,FALSE,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,33429
1662,41,1396,14-02-2017,TRUE,Approved,Solex,Road,medium,medium,416.98,312.74,35560
1663,14,500,20-01-2017,FALSE,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,33364
1664,95,471,2/11/17,FALSE,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,37874
1665,0,1024,8/7/17,TRUE,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,33888
1666,18,883,27-01-2017,FALSE,Approved,Solex,Standard,medium,medium,575.27,431.45,39880
1667,5,153,30-06-2017,FALSE,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,37659
1668,18,1332,17-03-2017,TRUE,Approved,Solex,Standard,medium,medium,575.27,431.45,42404
1669,58,193,4/7/17,TRUE,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,34556
1670,29,1820,29-05-2017,TRUE,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,42696
1671,0,3020,22-10-2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,37823
1672,72,43,9/7/17,TRUE,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,42710
1673,83,3336,17-10-2017,FALSE,Approved,Solex,Touring,medium,large,2083.94,675.03,36367
1674,47,402,4/11/17,TRUE,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,38991
1675,53,1200,21-06-2017,FALSE,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,39298
1676,61,2281,10/4/17,TRUE,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,36145
1677,82,41,15-04-2017,TRUE,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,42226
1678,48,1688,10/6/17,TRUE,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,41848
1679,24,3225,22-12-2017,TRUE,Approved,Solex,Road,medium,large,1777.8,820.78,40670
1680,5,3457,14-02-2017,FALSE,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,40784
1681,0,2733,18-05-2017,FALSE,Approved,,,,,294.35,,
1682,26,3371,30-04-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,34115
1683,25,2468,7/10/17,TRUE,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,41009
1684,53,2714,22-12-2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,39880
1685,73,1057,8/6/17,FALSE,Approved,Solex,Standard,medium,medium,1945.43,333.18,37499
1686,68,322,3/4/17,TRUE,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,40410
1687,17,165,19-10-2017,FALSE,Approved,Solex,Standard,high,medium,1024.66,614.8,35378
1688,32,1806,7/9/17,FALSE,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,37337
1689,63,1329,19-12-2017,FALSE,Cancelled,Solex,Standard,medium,medium,1483.2,99.59,36146
1690,64,185,3/12/17,FALSE,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,33879
1691,0,3119,15-09-2017,FALSE,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,42172
1692,77,1932,21-04-2017,TRUE,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,37873
1693,70,3327,1/3/17,FALSE,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,42105
1694,97,3440,28-11-2017,FALSE,Approved,Solex,Standard,medium,large,202.62,151.96,42458
1695,81,1363,3/4/17,TRUE,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,33429
1696,11,2273,24-07-2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,42560
1697,56,2421,30-12-2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,33259
1698,0,1707,13-10-2017,TRUE,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,42696
1699,27,168,16-08-2017,TRUE,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,41009
1700,22,563,16-05-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,42404
1701,9,2266,10/6/17,FALSE,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,33455
1702,63,1074,8/1/17,TRUE,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,33888
1703,55,1302,31-01-2017,TRUE,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,36146
1704,56,1897,1/7/17,TRUE,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,41047
1705,59,712,15-08-2017,TRUE,Approved,Solex,Standard,medium,large,1061.56,733.58,34170
1706,22,2504,21-03-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,34165
1707,62,1946,3/4/17,FALSE,Approved,Solex,Standard,medium,medium,478.16,298.72,34143
1708,64,2650,3/11/17,FALSE,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,34996
1709,88,2107,27-10-2017,FALSE,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,36367
1710,3,919,11/1/17,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,37659
1711,6,1272,17-02-2017,FALSE,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,37659
1712,82,1917,8/9/17,FALSE,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,41533
1713,41,1108,24-04-2017,TRUE,Approved,Solex,Road,medium,medium,416.98,312.74,35560
1714,73,1459,9/4/17,TRUE,Approved,Solex,Standard,medium,medium,1945.43,333.18,37499
1715,96,2306,3/3/17,FALSE,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,42458
1716,93,1263,2/11/17,FALSE,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,36833
1717,88,215,23-07-2017,TRUE,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,35160
1718,36,968,25-11-2017,TRUE,Approved,Solex,Standard,low,medium,1289.85,74.51,41009
1719,66,3290,18-06-2017,FALSE,Approved,Solex,Standard,medium,medium,1163.89,589.27,38693
1720,36,1850,1/10/17,TRUE,Approved,Solex,Standard,low,medium,1289.85,74.51,39427
1721,3,1317,19-11-2017,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,38991
1722,89,405,24-10-2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,36498
1723,58,1870,22-11-2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,42295
1724,86,131,19-04-2017,FALSE,Approved,Norco Bicycles,Road,high,large,774.53,464.72,37698
1725,88,832,25-08-2017,TRUE,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,36145
1726,76,1669,14-06-2017,FALSE,Approved,WeareA2B,Road,low,small,1172.78,1043.77,33364
1727,74,1960,25-01-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,35455
1728,20,480,13-12-2017,FALSE,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,36334
1729,69,929,25-08-2017,FALSE,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,33879
1730,96,3480,14-12-2017,FALSE,Approved,WeareA2B,Road,low,small,1172.78,1043.77,37539
1731,55,358,21-10-2017,TRUE,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,37823
1732,1,3243,11/5/17,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,35667
1733,0,1879,13-11-2017,TRUE,Approved,Solex,Standard,medium,large,202.62,151.96,42458
1734,42,251,10/3/17,TRUE,Approved,OHM Cycles,Road,medium,small,1810,1610.9,37668
1735,12,3167,11/5/17,TRUE,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,38216
1736,53,1321,6/3/17,FALSE,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,35470
1737,38,1077,25-12-2017,TRUE,Approved,Solex,Standard,medium,medium,1577.53,826.51,39427
1738,9,1098,4/10/17,FALSE,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,38216
1739,3,30,16-06-2017,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,40784
1740,35,2159,20-02-2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688
1741,57,62,1/5/17,FALSE,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,40779
1742,33,1020,30-08-2017,TRUE,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,33888
1743,59,2061,20-08-2017,TRUE,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,37626
1744,91,2616,8/1/17,FALSE,Approved,WeareA2B,Standard,low,medium,642.31,513.85,35455
1745,50,2060,6/9/17,FALSE,Approved,WeareA2B,Standard,medium,small,175.89,131.92,37668
1746,45,3383,9/3/17,FALSE,Approved,Solex,Standard,medium,medium,441.49,84.99,37220
1747,26,3417,30-07-2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,34115
1748,0,258,19-04-2017,FALSE,Approved,WeareA2B,Standard,medium,small,175.89,131.92,37668
1749,2,2468,26-06-2017,FALSE,Approved,Giant Bicycles,Road,low,small,590.26,525.33,40487
1750,100,1021,28-10-2017,TRUE,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,37838
1751,22,2730,21-11-2017,FALSE,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,34165
1752,78,2769,16-04-2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,42218
1753,0,925,25-07-2017,FALSE,Approved,,,,,149.3,,
1754,31,2923,10/8/17,TRUE,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,34527
1755,63,2844,19-05-2017,FALSE,Approved,Solex,Standard,medium,medium,1483.2,99.59,42145
1756,61,3083,21-01-2017,FALSE,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,36146
1757,31,3284,27-03-2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,39031
1758,57,2388,8/3/17,TRUE,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,33259
1759,38,139,21-05-2017,TRUE,Approved,Solex,Standard,medium,medium,1577.53,826.51,40618
1760,86,1561,12/3/17,TRUE,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,41434
1761,40,1036,29-01-2017,FALSE,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,40672
1762,58,437,15-10-2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,36146
1763,1,2486,13-03-2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688
1764,8,454,8/3/17,FALSE,Approved,Solex,Road,medium,small,1703.52,1516.13,37838
1765,48,3431,3/11/17,TRUE,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,41848
1766,0,3483,4/9/17,FALSE,Approved,Solex,Road,medium,medium,416.98,312.74,41064
1767,63,295,26-11-2017,TRUE,Approved,Solex,Standard,medium,medium,1483.2,99.59,42145
1768,50,2052,7/2/17,TRUE,Approved,WeareA2B,Standard,medium,small,175.89,131.92,35707
1769,3,68,7/10/17,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,40670
1770,9,3141,20-06-2017,TRUE,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,34586
1771,87,228,12/10/17,TRUE,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,40410
1772,0,3112,29-01-2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,36833
1773,99,2019,12/8/17,TRUE,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,38991
1774,69,612,9/6/17,FALSE,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,33879
1775,43,670,11/6/17,TRUE,Approved,Solex,Standard,medium,medium,1151.96,649.49,36498
1776,32,316,26-01-2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,35052
1777,80,2993,19-10-2017,FALSE,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,35455
1778,6,2797,4/5/17,TRUE,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,39298
1779,0,2153,23-03-2017,FALSE,Approved,,,,,447.25,,
1780,23,3343,20-01-2017,TRUE,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,33455
1781,84,2287,24-07-2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,33879
1782,40,979,12/10/17,TRUE,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,37823
1783,53,24,13-12-2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,35707
1784,9,3081,10/1/17,FALSE,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,42696
1785,34,2192,18-11-2017,FALSE,Approved,Norco Bicycles,Road,high,large,774.53,464.72,37698
1786,70,279,3/5/17,TRUE,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,42105
1787,63,621,25-03-2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,34115
1788,93,2864,28-06-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,33549
1789,82,2750,18-11-2017,FALSE,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,42404
1790,15,2651,26-08-2017,FALSE,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,35378
1791,3,2469,10/12/17,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,40784
1792,9,2502,16-12-2017,TRUE,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,34586
1793,1,2020,14-08-2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,38258
1794,0,993,10/4/17,FALSE,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,42696
1795,72,2481,25-07-2017,FALSE,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,38859
1796,37,2163,21-10-2017,TRUE,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,35560
1797,68,983,18-01-2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,40410
1798,21,1304,2/8/17,FALSE,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,41701
1799,46,920,4/4/17,TRUE,Approved,Solex,Standard,low,medium,1289.85,74.51,39427
1800,69,2456,16-07-2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,33879
1801,3,1848,28-03-2017,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,42145
1802,73,270,18-04-2017,FALSE,Approved,Solex,Standard,medium,medium,1945.43,333.18,37499
1803,21,1305,22-04-2017,FALSE,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,38693
1804,100,535,18-10-2017,FALSE,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,33364
1805,90,2273,9/10/17,TRUE,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,38002
1806,31,3050,30-04-2017,FALSE,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,42218
1807,43,466,26-06-2017,FALSE,Approved,Solex,Standard,medium,medium,1151.96,649.49,38991
1808,14,1106,20-07-2017,FALSE,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,37838
1809,0,2559,2/11/17,TRUE,Approved,WeareA2B,Standard,medium,small,175.89,131.92,37668
1810,3,320,2/8/17,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,41167
1811,99,2204,9/9/17,FALSE,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,38991
1812,0,2413,18-10-2017,FALSE,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,42458
1813,13,1211,17-03-2017,TRUE,Approved,Solex,Standard,medium,medium,1163.89,589.27,42560
1814,9,686,23-11-2017,FALSE,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,34527
1815,41,1664,15-08-2017,TRUE,Approved,Solex,Road,medium,medium,416.98,312.74,39526
1816,52,3034,15-08-2017,TRUE,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,35470
1817,6,1980,6/5/17,FALSE,Approved,Solex,Standard,high,medium,748.17,448.9,35052
1818,88,585,7/3/17,,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,36145
1819,7,2722,18-10-2017,TRUE,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,38258
1820,69,2809,7/8/17,FALSE,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,33879
1821,35,1821,19-07-2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,41167
1822,0,1907,11/9/17,FALSE,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,38482
1823,54,1034,17-09-2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,42710
1824,17,1388,8/5/17,FALSE,Approved,Solex,Standard,high,medium,1024.66,614.8,35378
1825,26,1001,7/4/17,TRUE,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,34115
1826,93,513,21-01-2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,36833
1827,6,1695,4/4/17,FALSE,Approved,Solex,Standard,high,medium,748.17,448.9,39031
1828,63,2318,2/6/17,TRUE,Approved,Solex,Standard,medium,medium,1483.2,99.59,40487
1829,64,1140,14-02-2017,FALSE,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,33879
1830,87,990,15-08-2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1179,707.4,36833
1831,56,330,18-04-2017,FALSE,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,37668
1832,72,2879,18-04-2017,TRUE,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,38193
1833,23,2550,26-04-2017,TRUE,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,34115
1834,38,2357,1/5/17,FALSE,Approved,Solex,Standard,medium,medium,1577.53,826.51,40618
1835,44,824,30-09-2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,40672
1836,70,1586,14-06-2017,TRUE,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,33364
1837,58,2856,16-05-2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,42458
1838,42,2701,2/8/17,TRUE,Approved,OHM Cycles,Road,medium,small,1810,1610.9,39427
1839,68,2212,19-06-2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,37499
1840,99,864,6/5/17,FALSE,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,37220
1841,97,2083,7/3/17,FALSE,Approved,Solex,Standard,medium,large,202.62,151.96,42458
1842,31,2529,10/9/17,TRUE,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,35667
1843,85,892,9/1/17,TRUE,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,38206
1844,19,368,6/5/17,TRUE,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,40784
1845,93,1184,25-12-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,36833
1846,21,870,24-04-2017,FALSE,Approved,Solex,Standard,medium,large,1071.23,380.74,35160
1847,12,682,10/12/17,TRUE,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,37838
1848,28,2010,25-03-2017,TRUE,Approved,Solex,Road,medium,small,1703.52,1516.13,38693
1849,73,1252,28-10-2017,FALSE,Approved,Solex,Standard,medium,medium,1945.43,333.18,41064
1850,64,2151,29-05-2017,FALSE,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,41047
1851,14,1689,14-08-2017,TRUE,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,41345
1852,93,1126,4/3/17,TRUE,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,36833
1853,75,2116,16-09-2017,TRUE,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,41533
1854,58,1672,4/4/17,FALSE,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,42145
