"X","Y","Unique Squirrel ID","Hectare","Shift","Date","Hectare Squirrel Number","Age","Primary Fur Color","Highlight Fur Color","Combination of Primary and Highlight Color","Color notes","Location","Above Ground Sighter Measurement","Specific Location","Running","Chasing","Climbing","Eating","Foraging","Other Activities","Kuks","Quaas","Moans","Tail flags","Tail twitches","Approaches","Indifferent","Runs from","Other Interactions","Lat/Long"
"-73.96310068981","40.79202551895","32B-AM-1017-02","32B","AM","10172018","2","Adult","Gray","Cinnamon","Gray+Cinnamon","Cinnamon on its head","Ground Plane","FALSE",,"true","false","false","false","true",,"false","false","false","false","true","false","false","true",,"POINT (-73.963100689807 40.79202551894671)"
"-73.97683571739","40.76838133583","3D-PM-1010-12","03D","PM","10102018","12","Adult","Cinnamon","White","Cinnamon+White",,"Ground Plane","FALSE",,"true","true","false","false","true",,"false","true","false","false","false","false","false","false",,"POINT (-73.9768357173861 40.7683813358343)"
"-73.96014864832","40.79437241086","35C-PM-1013-02","35C","PM","10132018","2",,"Gray","Cinnamon","Gray+Cinnamon",,"Ground Plane","FALSE",,"false","false","false","false","true",,"false","false","false","false","false","true","false","false","approaches (when i crouched down)","POINT (-73.9601486483164 40.7943724108626)"
"-73.95974183667","40.7964417085","37B-PM-1013-05","37B","PM","10132018","5","Adult","Gray","Cinnamon","Gray+Cinnamon",,"Ground Plane","FALSE",,"false","false","false","true","true",,"false","false","false","false","false","false","true","false",,"POINT (-73.9597418366664 40.7964417084985)"
"-73.95495986882","40.79854049656","41D-PM-1014-03","41D","PM","10142018","3","Adult","Gray","White","Gray+White",,"Ground Plane","FALSE",,"true","false","false","false","false",,"false","false","false","false","false","false","false","false",,"POINT (-73.954959868822 40.7985404965582)"
"-73.96878474107","40.77818570031","16E-AM-1014-09","16E","AM","10142018","9","Adult","Gray",,"Gray+",,"Above Ground","25","In tree","false","false","true","false","false",,"false","false","false","false","false","false","true","false",,"POINT (-73.9687847410656 40.778185700305)"
"-73.96590102384","40.77916836662","18G-PM-1013-02","18G","PM","10132018","2","Adult","Gray",,"Gray+",,"Ground Plane","FALSE",,"false","false","false","true","true",,"false","false","false","false","false","false","false","false",,"POINT (-73.9659010238417 40.779168366621505)"
"-73.97494466297","40.77206596961","7D-PM-1010-01","07D","PM","10102018","1","Adult","Gray","White","Gray+White",,"Ground Plane","FALSE","outside fenced hectare","true","false","false","false","false",,"false","false","false","false","false","false","false","false",,"POINT (-73.9749446629706 40.7720659696067)"
"-73.97132287667","40.77141450864","8G-PM-1017-01","08G","PM","10172018","1","Adult","Gray","Cinnamon, White","Gray+Cinnamon, White",,"Ground Plane","FALSE",,"false","false","false","false","true",,"false","false","false","false","false","false","true","false",,"POINT (-73.971322876671 40.7714145086361)"
"-73.97738211356","40.76904534944","4C-PM-1010-06","04C","PM","10102018","6","Adult","Gray","Cinnamon","Gray+Cinnamon",,"Ground Plane","FALSE","behind playground benches","false","false","false","true","false",,"false","false","false","false","true","false","false","true",,"POINT (-73.9773821135611 40.7690453494383)"
"-73.97931033409","40.7678201536","1C-PM-1013-06","01C","PM","10132018","6","Adult","Gray","Cinnamon, White","Gray+Cinnamon, White",,"Ground Plane","FALSE",,"false","false","false","false","true",,"false","false","false","false","false","false","false","false",,"POINT (-73.9793103340869 40.76782015359681)"
"-73.97017314292","40.77623499241","14E-AM-1008-19","14E","AM","10082018","19","Adult","Gray",,"Gray+",,"Ground Plane","FALSE",,"false","false","false","true","false",,"false","false","false","false","false","false","true","false",,"POINT (-73.970173142921 40.7762349924081)"
"-73.95252616439","40.79637592405","40G-AM-1007-02","40G","AM","10072018","2","Juvenile","Cinnamon","Gray","Cinnamon+Gray",,"Above Ground","18",,"true","false","true","false","false",,"false","false","false","false","false","false","true","false",,"POINT (-73.952526164386 40.7963759240504)"
"-73.97963837152","40.76824777382","2B-AM-1010-07","02B","AM","10102018","7","Adult","Gray",,"Gray+",,"Ground Plane","FALSE",,"false","false","false","false","true",,"false","false","false","false","false","false","true","false",,"POINT (-73.9796383715206 40.7682477738244)"
"-73.96326460496","40.78174012921","22G-AM-1018-05","22G","AM","10182018","5","Adult","Gray","Cinnamon","Gray+Cinnamon",,"Ground Plane","FALSE",,"false","false","false","false","true",,"false","false","false","false","false","false","true","false",,"POINT (-73.9632646049622 40.7817401292083)"
"-73.96472842066","40.78396118409","23E-PM-1006-01","23E","PM","10062018","1","Adult","Gray","Cinnamon","Gray+Cinnamon",,"Above Ground",,"on a tree","true","false","false","false","false",,"false","false","false","false","false","false","false","true",,"POINT (-73.9647284206644 40.7839611840884)"
"-73.96352907512","40.78209366282","22G-AM-1018-02","22G","AM","10182018","2","Adult","Gray",,"Gray+",,"Ground Plane","FALSE",,"true","false","true","false","false",,"true","false","false","false","false","false","false","true",,"POINT (-73.9635290751183 40.7820936628202)"
"-73.96963607565","40.77865456591","16D-PM-1010-03","16D","PM","10102018","3","Adult","Gray",,"Gray+",,"Above Ground","18",,"false","false","true","true","false",,"false","false","false","false","false","false","true","false",,"POINT (-73.9696360756453 40.7786545659072)"
"-73.97091043803","40.77690969576","14D-AM-1014-16","14D","AM","10142018","16","Adult","Gray","Cinnamon, White","Gray+Cinnamon, White",,"Ground Plane","FALSE",,"false","false","true","false","false",,"false","false","false","false","false","false","true","false",,"POINT (-73.9709104380323 40.7769096957616)"
"-73.96854290608","40.77247869616","11H-AM-1010-05","11H","AM","10102018","5","Adult","Gray","White","Gray+White",,"Ground Plane","FALSE",,"false","true","false","false","false",,"false","false","false","false","false","false","true","false",,"POINT (-73.9685429060839 40.7724786961619)"
"-73.96525847498","40.78030111244","19F-PM-1017-04","19F","PM","10172018","4","Adult","Gray","Cinnamon","Gray+Cinnamon",,"Ground Plane","FALSE",,"false","true","true","false","false",,"false","false","false","false","true","false","false","true",,"POINT (-73.9652584749758 40.7803011124382)"
"-73.9650499507","40.79081917822","30A-AM-1010-01","30A","AM","10102018","1","Adult","Cinnamon","Gray","Cinnamon+Gray",,"Above Ground","10",,"true","false","true","false","false",,"false","false","false","false","true","false","false","true",,"POINT (-73.9650499507011 40.7908191782173)"
"-73.97723967285","40.76686964118","2E-AM-1010-02","02E","AM","10102018","2","Adult","Gray",,"Gray+",,"Ground Plane","FALSE",,"true","false","false","true","false",,"false","false","false","false","false","false","true","false","totally indifferent","POINT (-73.9772396728545 40.7668696411765)"
"-73.95611416623","40.79762584586","40D-PM-1013-05","40D","PM","10132018","5","Adult","Gray","Cinnamon","Gray+Cinnamon",,"Ground Plane","FALSE",,"true","false","false","false","false",,"false","false","false","false","false","false","false","true",,"POINT (-73.9561141662309 40.7976258458604)"
"-73.9682803241","40.77245105583","11H-AM-1010-04","11H","AM","10102018","4",,"Gray","White","Gray+White",,,,,"false","false","false","false","true",,"false","false","false","false","true","false","false","false",,"POINT (-73.9682803241007 40.7724510558327)"
"-73.95531137711","40.79784319802","41D-AM-1014-05","41D","AM","10142018","5","Adult","Gray","Black","Gray+Black",,"Ground Plane","FALSE",,"false","false","false","false","true",,"false","false","false","false","false","false","true","false",,"POINT (-73.9553113771098 40.7978431980204)"
"-73.9761440628","40.77060353015","6D-PM-1020-04","06D","PM","10202018","4",,"Gray",,"Gray+",,"Above Ground","15",,"false","false","true","false","false",,"false","false","false","false","false","false","true","false",,"POINT (-73.9761440627966 40.7706035301542)"
"-73.9746802194","40.77313474522","9C-PM-1006-01","09C","PM","10062018","1","Adult","Gray","Cinnamon, White","Gray+Cinnamon, White",,"Ground Plane","FALSE",,"false","false","false","true","true",,"false","false","false","false","false","false","false","true",,"POINT (-73.9746802194012 40.7731347452245)"
"-73.96176123887","40.79528759543","35A-AM-1014-04","35A","AM","10142018","4","Adult","Gray","Cinnamon, White","Gray+Cinnamon, White",,"Ground Plane","FALSE",,"false","false","false","false","true",,"false","false","false","false","false","false","true","false",,"POINT (-73.9617612388703 40.7952875954297)"
"-73.97134875916","40.77843530437","15C-PM-1017-03","15C","PM","10172018","3","Adult","Black",,"Black+",,"Above Ground","17","running across overpass","true","false","false","false","false",,"false","false","false","false","false","false","true","false",,"POINT (-73.9713487591577 40.7784353043714)"
"-73.97013107533","40.77680010081","14E-AM-1008-06","14E","AM","10082018","6","Adult","Gray",,"Gray+",,"Ground Plane","FALSE",,"false","false","false","false","true",,"false","false","false","false","false","false","true","false",,"POINT (-73.9701310753277 40.7768001008083)"
"-73.97184744809","40.77949633543","16B-AM-1014-01","16B","AM","10142018","1","Adult","Gray","Cinnamon","Gray+Cinnamon",,"Ground Plane","FALSE",,"false","false","false","false","true",,"false","false","false","false","false","false","false","true",,"POINT (-73.9718474480919 40.7794963354254)"
"-73.97568104536","40.7756257458","11A-PM-1013-01","11A","PM","10132018","1","Adult","Cinnamon","Gray","Cinnamon+Gray","Off-white, decorator's white?","Ground Plane","FALSE",,"false","false","false","true","false","eating (osage orange)","false","false","false","false","false","false","true","false",,"POINT (-73.9756810453606 40.7756257458036)"
"-73.95474232903","40.78997026288","33I-PM-1006-09","33I","PM","10062018","9","Adult","Black",,"Black+",,"Ground Plane","FALSE",,"false","false","false","false","true",,"false","false","false","false","true","false","true","false",,"POINT (-73.9547423290276 40.7899702628835)"
"-73.95596779637","40.79511240769","38E-AM-1010-07","38E","AM","10102018","7","Adult","Gray","Cinnamon","Gray+Cinnamon",,"Above Ground","1","branches","true","true","false","false","false","chasing and being chased by #6","false","false","false","false","true","false","false","true",,"POINT (-73.9559677963727 40.7951124076946)"
"-73.95846960833","40.79801212266","39B-PM-1014-03","39B","PM","10142018","3","Adult","Gray",,"Gray+",,"Ground Plane","FALSE",,"false","false","false","true","true",,"false","false","false","false","false","false","true","false",,"POINT (-73.9584696083284 40.7980121226635)"
"-73.95490824812","40.79335375846","36G-PM-1012-01","36G","PM","10122018","1","Adult","Gray","White","Gray+White",,"Ground Plane","FALSE",,"false","false","false","false","false","crossing east drive","false","false","false","false","false","false","false","false",,"POINT (-73.9549082481152 40.7933537584624)"
"-73.97144654933","40.77721355873","14C-PM-1006-02","14C","PM","10062018","2","Adult","Gray",,"Gray+",,"Ground Plane","FALSE",,"false","false","false","false","true",,"false","false","false","false","true","false","false","true",,"POINT (-73.9714465493257 40.7772135587308)"
"-73.96438253816","40.78154458412","21F-PM-1018-03","21F","PM","10182018","3","Adult","Gray","Cinnamon","Gray+Cinnamon",,"Ground Plane","FALSE",,"false","false","false","false","true",,"false","false","false","false","false","false","false","false",,"POINT (-73.9643825381614 40.7815445841195)"
"-73.96254162009","40.78113023979","21H-AM-1017-02","21H","AM","10172018","2","Adult","Cinnamon","Gray","Cinnamon+Gray",,"Above Ground","1",,"false","false","true","false","false",,"false","false","false","false","false","false","false","true",,"POINT (-73.9625416200877 40.78113023979121)"
"-73.96385260621","40.78269384899","22F-AM-1007-02","22F","AM","10072018","2","Adult","Gray","Cinnamon","Gray+Cinnamon",,"Ground Plane","FALSE",,"false","false","false","false","false","standing","false","false","false","false","false","false","true","false",,"POINT (-73.9638526062093 40.782693848993)"
"-73.97335194582","40.76881479604","5G-PM-1010-03","05G","PM","10102018","3","Adult","Gray",,"Gray+",,"Ground Plane","FALSE",,"false","false","false","false","true",,"false","false","false","false","false","false","false","true",,"POINT (-73.973351945818 40.768814796037)"
"-73.96852273107","40.77659946659","15F-AM-1007-02","15F","AM","10072018","2","Adult","Gray","Cinnamon","Gray+Cinnamon","Listed as primary white with cinnamon highlights, I changed to Gray/cinnamon - JO","Above Ground","20",,"true","false","true","false","false",,"false","false","false","false","false","false","false","true",,"POINT (-73.9685227310735 40.776599466588)"
"-73.97216700424","40.77608591384","13D-PM-1018-09","13D","PM","10182018","9","Adult","Gray","White","Gray+White",,"Ground Plane","FALSE",,"true","false","false","false","true",,"false","false","false","false","false","false","true","false",,"POINT (-73.9721670042434 40.776085913838)"
"-73.97921538931","40.7688272493","3B-AM-1010-01","03B","AM","10102018","1","Adult","Cinnamon","Gray","Cinnamon+Gray",,"Ground Plane","FALSE",,"false","false","false","false","true",,"false","false","false","false","false","false","true","false",,"POINT (-73.9792153893146 40.7688272492961)"
"-73.95793352755","40.79530806737","37D-PM-1014-05","37D","PM","10142018","5","Adult","Gray",,"Gray+",,"Ground Plane","FALSE",,"false","false","false","false","true",,"false","false","false","false","false","false","false","true",,"POINT (-73.9579335275486 40.7953080673706)"
"-73.97041661948","40.77667203466","14E-AM-1008-07","14E","AM","10082018","7","Adult","Gray",,"Gray+",,"Ground Plane","FALSE",,"false","false","false","false","true","walking","false","false","false","false","false","false","true","false",,"POINT (-73.9704166194815 40.7766720346576)"
